代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅(%)
510300.SH,华泰柏瑞沪深300ETF,2020/10/16,4.8006,4.8283,4.7611,4.7898,-0.2877
510300.SH,华泰柏瑞沪深300ETF,2020/10/19,4.8164,4.8559,4.7414,4.7592,-0.6388
510300.SH,华泰柏瑞沪深300ETF,2020/10/20,4.7483,4.7908,4.7444,4.7888,0.6221
510300.SH,华泰柏瑞沪深300ETF,2020/10/21,4.7917,4.8006,4.7552,4.7947,0.1237
510300.SH,华泰柏瑞沪深300ETF,2020/10/22,4.7809,4.7957,4.7296,4.7789,-0.3294
510300.SH,华泰柏瑞沪深300ETF,2020/10/23,4.769,4.8036,4.7187,4.7236,-1.1565
510300.SH,华泰柏瑞沪深300ETF,2020/10/26,4.695,4.7138,4.6447,4.6881,-0.7522
510300.SH,华泰柏瑞沪深300ETF,2020/10/27,4.6753,4.7078,4.6713,4.7019,0.2947
510300.SH,华泰柏瑞沪深300ETF,2020/10/28,4.7,4.7552,4.6851,4.7414,0.8396
510300.SH,华泰柏瑞沪深300ETF,2020/10/29,4.697,4.8075,4.6901,4.7848,0.9159
510300.SH,华泰柏瑞沪深300ETF,2020/10/30,4.775,4.7838,4.6861,4.695,-1.8771
510300.SH,华泰柏瑞沪深300ETF,2020/11/2,4.697,4.7414,4.697,4.7227,0.5886
510300.SH,华泰柏瑞沪深300ETF,2020/11/3,4.7375,4.7996,4.7375,4.773,1.0658
510300.SH,华泰柏瑞沪深300ETF,2020/11/4,4.7819,4.8312,4.7671,4.8095,0.7651
510300.SH,华泰柏瑞沪深300ETF,2020/11/5,4.8559,4.8885,4.8362,4.8845,1.5596
510300.SH,华泰柏瑞沪深300ETF,2020/11/6,4.8934,4.8973,4.8441,4.8865,0.0404
510300.SH,华泰柏瑞沪深300ETF,2020/11/9,4.9151,5.0079,4.9151,4.9822,1.9592
510300.SH,华泰柏瑞沪深300ETF,2020/11/10,4.9941,4.997,4.927,4.9556,-0.5349
510300.SH,华泰柏瑞沪深300ETF,2020/11/11,4.9427,4.9625,4.9043,4.9092,-0.9361
510300.SH,华泰柏瑞沪深300ETF,2020/11/12,4.9151,4.9289,4.8914,4.9062,-0.0603
510300.SH,华泰柏瑞沪深300ETF,2020/11/13,4.8865,4.8885,4.8233,4.8559,-1.026
510300.SH,华泰柏瑞沪深300ETF,2020/11/16,4.8806,4.9102,4.847,4.9082,1.0772
510300.SH,华泰柏瑞沪深300ETF,2020/11/17,4.9023,4.9052,4.8697,4.8993,-0.181
510300.SH,华泰柏瑞沪深300ETF,2020/11/18,4.8954,4.9171,4.8697,4.8924,-0.141
510300.SH,华泰柏瑞沪深300ETF,2020/11/19,4.8816,4.9467,4.8737,4.9339,0.8473
510300.SH,华泰柏瑞沪深300ETF,2020/11/20,4.9349,4.9546,4.921,4.9487,0.3001
510300.SH,华泰柏瑞沪深300ETF,2020/11/23,4.9645,5.0385,4.9437,5.0059,1.1568
510300.SH,华泰柏瑞沪深300ETF,2020/11/24,5.003,5.0089,4.9654,4.9743,-0.6309
510300.SH,华泰柏瑞沪深300ETF,2020/11/25,4.9891,5.0108,4.9112,4.9131,-1.2302
510300.SH,华泰柏瑞沪深300ETF,2020/11/26,4.9112,4.925,4.8727,4.92,0.1406
510300.SH,华泰柏瑞沪深300ETF,2020/11/27,4.92,4.9941,4.9122,4.9901,1.4243
510300.SH,华泰柏瑞沪深300ETF,2020/11/30,5.003,5.0632,4.9625,4.9654,-0.4945
510300.SH,华泰柏瑞沪深300ETF,2020/12/1,4.9615,5.0829,4.9605,5.075,2.2063
510300.SH,华泰柏瑞沪深300ETF,2020/12/2,5.078,5.0977,5.0414,5.0641,-0.2139
510300.SH,华泰柏瑞沪深300ETF,2020/12/3,5.0592,5.0799,5.0365,5.0622,-0.039
510300.SH,华泰柏瑞沪深300ETF,2020/12/4,5.0533,5.0799,5.0138,5.073,0.2145
510300.SH,华泰柏瑞沪深300ETF,2020/12/7,5.073,5.075,5.0108,5.0296,-0.856
510300.SH,华泰柏瑞沪深300ETF,2020/12/8,5.0296,5.0533,5.0059,5.0138,-0.314
510300.SH,华泰柏瑞沪深300ETF,2020/12/9,5.0286,5.0405,4.9457,4.9546,-1.1811
510300.SH,华泰柏瑞沪深300ETF,2020/12/10,4.9447,4.9664,4.927,4.9447,-0.1992
510300.SH,华泰柏瑞沪深300ETF,2020/12/11,4.9546,4.9694,4.8539,4.8895,-1.1178
510300.SH,华泰柏瑞沪深300ETF,2020/12/14,4.8944,4.9368,4.8835,4.9329,0.8882
510300.SH,华泰柏瑞沪深300ETF,2020/12/15,4.9329,4.9546,4.9013,4.9477,0.3001
510300.SH,华泰柏瑞沪深300ETF,2020/12/16,4.9546,4.9645,4.9388,4.9576,0.1995
510300.SH,华泰柏瑞沪深300ETF,2020/12/17,4.9566,5.0316,4.9487,5.0276,1.4135
510300.SH,华泰柏瑞沪深300ETF,2020/12/18,5.0237,5.0286,4.9773,4.999,-0.5693
510300.SH,华泰柏瑞沪深300ETF,2020/12/21,4.996,5.0543,4.9694,5.0434,0.8885
510300.SH,华泰柏瑞沪深300ETF,2020/12/22,5.0326,5.0503,4.9605,4.9674,-1.5068
510300.SH,华泰柏瑞沪深300ETF,2020/12/23,4.9743,5.0316,4.9714,5.0079,0.8146
510300.SH,华泰柏瑞沪深300ETF,2020/12/24,5.0079,5.0306,4.9842,5.0079,0
510300.SH,华泰柏瑞沪深300ETF,2020/12/25,4.9881,5.0523,4.9773,5.0493,0.8277
510300.SH,华泰柏瑞沪深300ETF,2020/12/28,5.0454,5.0928,5.0365,5.0632,0.2737
510300.SH,华泰柏瑞沪深300ETF,2020/12/29,5.0711,5.0849,5.0395,5.0474,-0.3119
510300.SH,华泰柏瑞沪深300ETF,2020/12/30,5.0434,5.1125,5.0405,5.1105,1.2515
510300.SH,华泰柏瑞沪深300ETF,2020/12/31,5.1204,5.224,5.1184,5.2181,2.1051
510500.SH,南方中证500ETF,2016/1/4,7.809,7.85,7.173,7.192,-8.2419
510500.SH,南方中证500ETF,2016/1/5,6.853,7.441,6.84,7.122,-0.9733
510500.SH,南方中证500ETF,2016/1/6,7.091,7.278,7.073,7.272,2.1061
510500.SH,南方中证500ETF,2016/1/7,7.131,7.2,6.6,6.622,-8.9384
510500.SH,南方中证500ETF,2016/1/8,6.819,6.9,6.4,6.753,1.9783
510500.SH,南方中证500ETF,2016/1/11,6.575,6.72,6.31,6.319,-6.4268
510500.SH,南方中证500ETF,2016/1/12,6.375,6.4,6.187,6.309,-0.1583
510500.SH,南方中证500ETF,2016/1/13,6.34,6.42,6.11,6.113,-3.1067
510500.SH,南方中证500ETF,2016/1/14,5.99,6.32,5.895,6.318,3.3535
510500.SH,南方中证500ETF,2016/1/15,6.275,6.318,6.02,6.075,-3.8462
510500.SH,南方中证500ETF,2016/1/18,5.977,6.228,5.91,6.162,1.4321
510500.SH,南方中证500ETF,2016/1/19,6.131,6.778,6.118,6.359,3.197
510500.SH,南方中证500ETF,2016/1/20,6.346,6.429,6.206,6.307,-0.8177
510500.SH,南方中证500ETF,2016/1/21,6.195,6.918,6.08,6.09,-3.4406
510500.SH,南方中证500ETF,2016/1/22,6.106,6.333,5.99,6.17,1.3136
510500.SH,南方中证500ETF,2016/1/25,6.209,6.294,6.153,6.216,0.7455
510500.SH,南方中证500ETF,2016/1/26,6.168,6.17,5.732,5.833,-6.1615
510500.SH,南方中证500ETF,2016/1/27,5.828,5.833,5.426,5.69,-2.4516
510500.SH,南方中证500ETF,2016/1/28,5.623,5.689,5.435,5.452,-4.1828
510500.SH,南方中证500ETF,2016/1/29,5.496,5.711,5.427,5.643,3.5033
510500.SH,南方中证500ETF,2016/2/1,5.651,5.678,5.493,5.58,-1.1164
510500.SH,南方中证500ETF,2016/2/2,5.596,5.787,5.588,5.777,3.5305
510500.SH,南方中证500ETF,2016/2/3,5.7,5.831,5.652,5.807,0.5193
510500.SH,南方中证500ETF,2016/2/4,5.801,5.943,5.801,5.904,1.6704
510500.SH,南方中证500ETF,2016/2/5,5.923,5.945,5.845,5.863,-0.6944
510500.SH,南方中证500ETF,2016/2/15,5.7,6.118,5.683,5.872,0.1535
510500.SH,南方中证500ETF,2016/2/16,5.88,6.116,5.88,6.114,4.1213
510500.SH,南方中证500ETF,2016/2/17,6.098,6.19,6.047,6.174,0.9814
510500.SH,南方中证500ETF,2016/2/18,6.206,6.237,6.14,6.144,-0.4859
510500.SH,南方中证500ETF,2016/2/19,6.13,6.215,6.105,6.168,0.3906
510500.SH,南方中证500ETF,2016/2/22,6.235,6.32,6.218,6.304,2.2049
510500.SH,南方中证500ETF,2016/2/23,6.307,6.315,6.18,6.273,-0.4918
510500.SH,南方中证500ETF,2016/2/24,6.216,6.32,6.179,6.303,0.4782
510500.SH,南方中证500ETF,2016/2/25,6.302,6.302,5.681,5.789,-8.1548
510500.SH,南方中证500ETF,2016/2/26,5.812,5.89,5.706,5.841,0.8983
510500.SH,南方中证500ETF,2016/2/29,5.802,5.802,5.408,5.48,-6.1804
510500.SH,南方中证500ETF,2016/3/1,5.536,5.7,5.471,5.642,2.9562
510500.SH,南方中证500ETF,2016/3/2,5.603,5.95,5.603,5.95,5.4591
510500.SH,南方中证500ETF,2016/3/3,5.969,6.068,5.941,5.945,-0.084
510500.SH,南方中证500ETF,2016/3/4,5.964,5.993,5.71,5.769,-2.9605
510500.SH,南方中证500ETF,2016/3/7,5.83,6,5.83,5.932,2.8254
510500.SH,南方中证500ETF,2016/3/8,5.902,5.971,5.701,5.968,0.6069
510500.SH,南方中证500ETF,2016/3/9,5.85,5.97,5.761,5.802,-2.7815
510500.SH,南方中证500ETF,2016/3/10,5.8,5.857,5.695,5.698,-1.7925
510500.SH,南方中证500ETF,2016/3/11,5.665,5.741,5.6,5.697,-0.0176
510500.SH,南方中证500ETF,2016/3/14,5.754,5.96,5.754,5.914,3.809
510500.SH,南方中证500ETF,2016/3/15,5.895,5.909,5.795,5.834,-1.3527
510500.SH,南方中证500ETF,2016/3/16,5.896,5.931,5.749,5.77,-1.097
510500.SH,南方中证500ETF,2016/3/17,5.781,6.066,5.772,5.959,3.2756
510500.SH,南方中证500ETF,2016/3/18,6.5,6.5,5.944,6.196,3.9772
510500.SH,南方中证500ETF,2016/3/21,6.242,6.338,6.223,6.323,2.0497
510500.SH,南方中证500ETF,2016/3/22,6.288,6.366,6.24,6.293,-0.4745
510500.SH,南方中证500ETF,2016/3/23,6.281,6.36,6.253,6.353,0.9534
510500.SH,南方中证500ETF,2016/3/24,6.26,6.363,6.215,6.226,-1.9991
510500.SH,南方中证500ETF,2016/3/25,6.223,6.31,6.22,6.305,1.2689
510500.SH,南方中证500ETF,2016/3/28,6.328,6.4,6.241,6.252,-0.8406
510500.SH,南方中证500ETF,2016/3/29,6.237,6.265,6.08,6.144,-1.7274
510500.SH,南方中证500ETF,2016/3/30,6.19,6.5,6.19,6.439,4.8014
510500.SH,南方中证500ETF,2016/3/31,6.41,6.454,6.365,6.388,-0.792
510500.SH,南方中证500ETF,2016/4/1,6.379,6.379,6.255,6.367,-0.3287
510500.SH,南方中证500ETF,2016/4/5,6.367,6.545,6.343,6.514,2.3088
510500.SH,南方中证500ETF,2016/4/6,6.5,6.56,6.49,6.554,0.6141
510500.SH,南方中证500ETF,2016/4/7,6.564,6.59,6.466,6.474,-1.2206
510500.SH,南方中证500ETF,2016/4/8,6.446,6.446,6.32,6.415,-0.9113
510500.SH,南方中证500ETF,2016/4/11,6.47,6.58,6.47,6.53,1.7927
510500.SH,南方中证500ETF,2016/4/12,6.525,6.552,6.417,6.499,-0.4747
510500.SH,南方中证500ETF,2016/4/13,6.531,6.678,6.531,6.602,1.5849
510500.SH,南方中证500ETF,2016/4/14,6.64,6.662,6.57,6.646,0.6665
510500.SH,南方中证500ETF,2016/4/15,6.648,6.659,6.584,6.637,-0.1354
510500.SH,南方中证500ETF,2016/4/18,6.6,6.6,6.468,6.523,-1.7176
510500.SH,南方中证500ETF,2016/4/19,6.543,6.599,6.499,6.535,0.184
510500.SH,南方中证500ETF,2016/4/20,6.562,6.579,6.149,6.247,-4.407
510500.SH,南方中证500ETF,2016/4/21,6.19,6.315,6.185,6.197,-0.8004
510500.SH,南方中证500ETF,2016/4/22,6.17,6.238,6.14,6.234,0.5971
510500.SH,南方中证500ETF,2016/4/25,6.205,6.223,6.105,6.203,-0.4973
510500.SH,南方中证500ETF,2016/4/26,6.195,6.399,6.169,6.284,1.3058
510500.SH,南方中证500ETF,2016/4/27,6.286,6.319,6.235,6.252,-0.5092
510500.SH,南方中证500ETF,2016/4/28,6.221,6.258,6.112,6.201,-0.8157
510500.SH,南方中证500ETF,2016/4/29,6.197,6.278,6.165,6.21,0.1451
510500.SH,南方中证500ETF,2016/5/3,6.21,6.412,6.181,6.409,3.2045
510500.SH,南方中证500ETF,2016/5/4,6.396,6.452,6.381,6.409,0
510500.SH,南方中证500ETF,2016/5/5,6.39,6.456,6.37,6.454,0.7021
510500.SH,南方中证500ETF,2016/5/6,6.449,6.471,6.194,6.2,-3.9355
510500.SH,南方中证500ETF,2016/5/9,6.171,6.171,5.715,5.974,-3.6452
510500.SH,南方中证500ETF,2016/5/10,5.97,5.999,5.926,5.955,-0.318
510500.SH,南方中证500ETF,2016/5/11,5.969,6.08,5.92,5.944,-0.1847
510500.SH,南方中证500ETF,2016/5/12,5.88,5.953,5.78,5.946,0.0336
510500.SH,南方中证500ETF,2016/5/13,5.92,6.005,5.89,5.926,-0.3364
510500.SH,南方中证500ETF,2016/5/16,5.931,6.045,5.874,6.033,1.8056
510500.SH,南方中证500ETF,2016/5/17,6.035,6.089,5.98,6.024,-0.1492
510500.SH,南方中证500ETF,2016/5/18,5.986,5.986,5.79,5.858,-2.7556
510500.SH,南方中证500ETF,2016/5/19,5.825,5.966,5.825,5.887,0.495
510500.SH,南方中证500ETF,2016/5/20,5.864,5.972,5.813,5.966,1.3419
510500.SH,南方中证500ETF,2016/5/23,5.97,6.04,5.97,6.031,1.0895
510500.SH,南方中证500ETF,2016/5/24,6.021,6.025,5.93,5.975,-0.9285
510500.SH,南方中证500ETF,2016/5/25,6.005,6.046,5.929,5.939,-0.6025
510500.SH,南方中证500ETF,2016/5/26,5.925,6.049,5.825,5.968,0.4883
510500.SH,南方中证500ETF,2016/5/27,5.958,6.016,5.936,5.973,0.0838
510500.SH,南方中证500ETF,2016/5/30,5.946,5.999,5.885,5.946,-0.452
510500.SH,南方中证500ETF,2016/5/31,5.947,6.222,5.947,6.208,4.4063
510500.SH,南方中证500ETF,2016/6/1,6.226,6.259,6.195,6.21,0.0322
510500.SH,南方中证500ETF,2016/6/2,6.201,6.264,6.201,6.261,0.8213
510500.SH,南方中证500ETF,2016/6/3,6.264,6.325,6.236,6.299,0.6069
510500.SH,南方中证500ETF,2016/6/6,6.296,6.33,6.269,6.314,0.2381
510500.SH,南方中证500ETF,2016/6/7,6.286,6.318,6.261,6.308,-0.095
510500.SH,南方中证500ETF,2016/6/8,6.306,6.317,6.232,6.29,-0.2854
510500.SH,南方中证500ETF,2016/6/13,6.199,6.254,5.979,5.987,-4.8172
510500.SH,南方中证500ETF,2016/6/14,5.99,6.031,5.951,6.014,0.451
510500.SH,南方中证500ETF,2016/6/15,5.944,6.299,5.944,6.207,3.2092
510500.SH,南方中证500ETF,2016/6/16,6.207,6.234,6.162,6.183,-0.3867
510500.SH,南方中证500ETF,2016/6/17,6.191,6.279,6.17,6.231,0.7763
510500.SH,南方中证500ETF,2016/6/20,6.22,6.251,6.16,6.239,0.1284
510500.SH,南方中证500ETF,2016/6/21,6.28,6.329,6.143,6.165,-1.1861
510500.SH,南方中证500ETF,2016/6/22,6.143,6.287,6.141,6.282,1.8978
510500.SH,南方中证500ETF,2016/6/23,6.278,6.282,6.195,6.247,-0.5571
510500.SH,南方中证500ETF,2016/6/24,6.243,6.3,6.012,6.156,-1.4567
510500.SH,南方中证500ETF,2016/6/27,6.125,6.35,6.105,6.333,2.8752
510500.SH,南方中证500ETF,2016/6/28,6.296,6.396,6.282,6.392,0.9316
510500.SH,南方中证500ETF,2016/6/29,6.393,6.428,6.37,6.393,0.0156
510500.SH,南方中证500ETF,2016/6/30,6.392,6.426,6.369,6.397,0.0626
510500.SH,南方中证500ETF,2016/7/1,6.41,6.47,6.376,6.388,-0.1407
510500.SH,南方中证500ETF,2016/7/4,6.3,6.523,6.3,6.515,1.9881
510500.SH,南方中证500ETF,2016/7/5,6.519,6.559,6.506,6.548,0.5065
510500.SH,南方中证500ETF,2016/7/6,6.545,6.588,6.508,6.587,0.5956
510500.SH,南方中证500ETF,2016/7/7,6.581,6.632,6.54,6.613,0.3947
510500.SH,南方中证500ETF,2016/7/8,6.61,6.629,6.562,6.587,-0.3932
510500.SH,南方中证500ETF,2016/7/11,6.602,6.685,6.59,6.604,0.2581
510500.SH,南方中证500ETF,2016/7/12,6.591,6.694,6.54,6.687,1.2568
510500.SH,南方中证500ETF,2016/7/13,6.7,6.761,6.671,6.734,0.7029
510500.SH,南方中证500ETF,2016/7/14,6.722,6.76,6.701,6.757,0.3416
510500.SH,南方中证500ETF,2016/7/15,6.745,6.76,6.71,6.741,-0.2368
510500.SH,南方中证500ETF,2016/7/18,6.71,6.757,6.68,6.714,-0.4005
510500.SH,南方中证500ETF,2016/7/19,6.707,6.718,6.645,6.712,-0.0298
510500.SH,南方中证500ETF,2016/7/20,6.716,6.75,6.7,6.701,-0.1639
510500.SH,南方中证500ETF,2016/7/21,6.699,6.799,6.696,6.733,0.4775
510500.SH,南方中证500ETF,2016/7/22,6.723,6.736,6.666,6.69,-0.6386
510500.SH,南方中证500ETF,2016/7/25,6.671,6.731,6.667,6.7,0.1495
510500.SH,南方中证500ETF,2016/7/26,6.69,6.796,6.69,6.795,1.4179
510500.SH,南方中证500ETF,2016/7/27,6.795,6.81,6.445,6.495,-4.415
510500.SH,南方中证500ETF,2016/7/28,6.481,6.635,6.433,6.526,0.4773
510500.SH,南方中证500ETF,2016/7/29,6.506,6.546,6.45,6.48,-0.7049
510500.SH,南方中证500ETF,2016/8/1,6.438,6.479,6.314,6.383,-1.4969
510500.SH,南方中证500ETF,2016/8/2,6.37,6.449,6.37,6.445,0.9713
510500.SH,南方中证500ETF,2016/8/3,6.43,6.475,6.411,6.467,0.3413
510500.SH,南方中证500ETF,2016/8/4,6.461,6.523,6.441,6.506,0.6031
510500.SH,南方中证500ETF,2016/8/5,6.509,6.527,6.475,6.485,-0.3228
510500.SH,南方中证500ETF,2016/8/8,6.47,6.6,6.43,6.575,1.3878
510500.SH,南方中证500ETF,2016/8/9,6.555,6.65,6.555,6.641,1.0038
510500.SH,南方中证500ETF,2016/8/10,6.632,6.647,6.596,6.608,-0.4969
510500.SH,南方中证500ETF,2016/8/11,6.585,6.625,6.495,6.499,-1.6495
510500.SH,南方中证500ETF,2016/8/12,6.499,6.606,6.48,6.591,1.4156
510500.SH,南方中证500ETF,2016/8/15,6.591,6.788,6.567,6.728,2.0786
510500.SH,南方中证500ETF,2016/8/16,6.73,6.78,6.73,6.759,0.4608
510500.SH,南方中证500ETF,2016/8/17,6.75,6.791,6.731,6.775,0.2367
510500.SH,南方中证500ETF,2016/8/18,6.782,6.817,6.755,6.777,0.0295
510500.SH,南方中证500ETF,2016/8/19,6.78,6.805,6.737,6.778,0.0148
510500.SH,南方中证500ETF,2016/8/22,6.775,6.808,6.7,6.703,-1.1065
510500.SH,南方中证500ETF,2016/8/23,6.691,6.746,6.663,6.719,0.2387
510500.SH,南方中证500ETF,2016/8/24,6.71,6.751,6.7,6.723,0.0595
510500.SH,南方中证500ETF,2016/8/25,6.705,6.709,6.606,6.678,-0.6693
510500.SH,南方中证500ETF,2016/8/26,6.682,6.762,6.68,6.711,0.4942
510500.SH,南方中证500ETF,2016/8/29,6.71,6.739,6.673,6.723,0.1788
510500.SH,南方中证500ETF,2016/8/30,6.72,6.758,6.694,6.719,-0.0595
510500.SH,南方中证500ETF,2016/8/31,6.717,6.733,6.675,6.73,0.1637
510500.SH,南方中证500ETF,2016/9/1,6.725,6.737,6.664,6.667,-0.9361
510500.SH,南方中证500ETF,2016/9/2,6.667,6.699,6.61,6.635,-0.48
510500.SH,南方中证500ETF,2016/9/5,6.65,6.713,6.65,6.682,0.7084
510500.SH,南方中证500ETF,2016/9/6,6.68,6.803,6.627,6.802,1.7959
510500.SH,南方中证500ETF,2016/9/7,6.804,6.842,6.776,6.786,-0.2352
510500.SH,南方中证500ETF,2016/9/8,6.786,6.825,6.774,6.824,0.56
510500.SH,南方中证500ETF,2016/9/9,6.823,6.832,6.754,6.758,-0.9672
510500.SH,南方中证500ETF,2016/9/12,6.657,6.679,6.566,6.573,-2.7375
510500.SH,南方中证500ETF,2016/9/13,6.605,6.628,6.576,6.602,0.4412
510500.SH,南方中证500ETF,2016/9/14,6.572,6.607,6.55,6.56,-0.6362
510500.SH,南方中证500ETF,2016/9/19,6.59,6.64,6.59,6.64,1.2195
510500.SH,南方中证500ETF,2016/9/20,6.626,6.64,6.609,6.627,-0.1958
510500.SH,南方中证500ETF,2016/9/21,6.625,6.661,6.62,6.646,0.2867
510500.SH,南方中证500ETF,2016/9/22,6.675,6.717,6.67,6.682,0.5417
510500.SH,南方中证500ETF,2016/9/23,6.703,6.705,6.66,6.671,-0.1646
510500.SH,南方中证500ETF,2016/9/26,6.658,6.661,6.53,6.543,-1.9188
510500.SH,南方中证500ETF,2016/9/27,6.522,6.604,6.498,6.58,0.5655
510500.SH,南方中证500ETF,2016/9/28,6.573,6.583,6.554,6.572,-0.1216
510500.SH,南方中证500ETF,2016/9/29,6.572,6.651,6.572,6.607,0.5326
510500.SH,南方中证500ETF,2016/9/30,6.584,6.635,6.584,6.634,0.4087
510500.SH,南方中证500ETF,2016/10/10,6.652,6.77,6.551,6.761,1.9144
510500.SH,南方中证500ETF,2016/10/11,6.777,6.785,6.742,6.782,0.3106
510500.SH,南方中证500ETF,2016/10/12,6.77,6.783,6.754,6.777,-0.0737
510500.SH,南方中证500ETF,2016/10/13,6.775,6.8,6.769,6.785,0.118
510500.SH,南方中证500ETF,2016/10/14,6.77,6.778,6.72,6.772,-0.1916
510500.SH,南方中证500ETF,2016/10/17,6.767,6.794,6.688,6.72,-0.7679
510500.SH,南方中证500ETF,2016/10/18,6.717,6.822,6.71,6.82,1.4881
510500.SH,南方中证500ETF,2016/10/19,6.835,6.838,6.776,6.79,-0.4399
510500.SH,南方中证500ETF,2016/10/20,6.799,6.807,6.78,6.794,0.0589
510500.SH,南方中证500ETF,2016/10/21,6.786,6.812,6.728,6.784,-0.1472
510500.SH,南方中证500ETF,2016/10/24,6.784,6.862,6.774,6.837,0.7813
510500.SH,南方中证500ETF,2016/10/25,6.841,6.868,6.837,6.862,0.3657
510500.SH,南方中证500ETF,2016/10/26,6.856,6.86,6.811,6.833,-0.4226
510500.SH,南方中证500ETF,2016/10/27,6.825,6.83,6.793,6.82,-0.1903
510500.SH,南方中证500ETF,2016/10/28,6.821,6.846,6.759,6.768,-0.7625
510500.SH,南方中证500ETF,2016/10/31,6.76,6.76,6.703,6.744,-0.3546
510500.SH,南方中证500ETF,2016/11/1,6.743,6.817,6.743,6.815,1.0528
510500.SH,南方中证500ETF,2016/11/2,6.8,6.806,6.744,6.747,-0.9978
510500.SH,南方中证500ETF,2016/11/3,6.73,6.825,6.728,6.78,0.4891
510500.SH,南方中证500ETF,2016/11/4,6.763,6.806,6.748,6.759,-0.3097
510500.SH,南方中证500ETF,2016/11/7,6.751,6.784,6.736,6.764,0.074
510500.SH,南方中证500ETF,2016/11/8,6.776,6.822,6.775,6.809,0.6653
510500.SH,南方中证500ETF,2016/11/9,6.809,6.817,6.681,6.746,-0.9252
510500.SH,南方中证500ETF,2016/11/10,6.795,6.846,6.795,6.846,1.4824
510500.SH,南方中证500ETF,2016/11/11,6.84,6.904,6.829,6.9,0.7888
510500.SH,南方中证500ETF,2016/11/14,6.89,6.96,6.88,6.914,0.2029
510500.SH,南方中证500ETF,2016/11/15,6.929,6.948,6.903,6.939,0.3616
510500.SH,南方中证500ETF,2016/11/16,6.943,6.968,6.94,6.946,0.1009
510500.SH,南方中证500ETF,2016/11/17,6.939,6.956,6.906,6.947,0.0144
510500.SH,南方中证500ETF,2016/11/18,6.947,6.952,6.898,6.915,-0.4606
510500.SH,南方中证500ETF,2016/11/21,6.91,6.968,6.894,6.914,-0.0145
510500.SH,南方中证500ETF,2016/11/22,6.918,6.981,6.918,6.976,0.8967
510500.SH,南方中证500ETF,2016/11/23,6.99,6.991,6.925,6.933,-0.6164
510500.SH,南方中证500ETF,2016/11/24,6.924,6.96,6.905,6.92,-0.1875
510500.SH,南方中证500ETF,2016/11/25,6.921,6.964,6.831,6.954,0.4913
510500.SH,南方中证500ETF,2016/11/28,6.961,7.004,6.949,6.973,0.2732
510500.SH,南方中证500ETF,2016/11/29,6.972,6.987,6.925,6.933,-0.5736
510500.SH,南方中证500ETF,2016/11/30,6.92,6.931,6.871,6.891,-0.6058
510500.SH,南方中证500ETF,2016/12/1,6.89,6.938,6.889,6.931,0.5805
510500.SH,南方中证500ETF,2016/12/2,6.906,6.927,6.82,6.821,-1.5871
510500.SH,南方中证500ETF,2016/12/5,6.77,6.823,6.75,6.776,-0.6597
510500.SH,南方中证500ETF,2016/12/6,6.792,6.815,6.78,6.785,0.1328
510500.SH,南方中证500ETF,2016/12/7,6.785,6.868,6.782,6.866,1.1938
510500.SH,南方中证500ETF,2016/12/8,6.86,6.865,6.826,6.832,-0.4952
510500.SH,南方中证500ETF,2016/12/9,6.812,6.838,6.807,6.814,-0.2635
510500.SH,南方中证500ETF,2016/12/12,6.8,6.828,6.532,6.539,-4.0358
510500.SH,南方中证500ETF,2016/12/13,6.538,6.575,6.478,6.558,0.2906
510500.SH,南方中证500ETF,2016/12/14,6.558,6.579,6.503,6.518,-0.6099
510500.SH,南方中证500ETF,2016/12/15,6.51,6.598,6.488,6.559,0.629
510500.SH,南方中证500ETF,2016/12/16,6.559,6.613,6.549,6.601,0.6403
510500.SH,南方中证500ETF,2016/12/19,6.604,6.618,6.576,6.606,0.0757
510500.SH,南方中证500ETF,2016/12/20,6.606,6.615,6.55,6.578,-0.4239
510500.SH,南方中证500ETF,2016/12/21,6.587,6.636,6.587,6.632,0.8209
510500.SH,南方中证500ETF,2016/12/22,6.626,6.635,6.596,6.621,-0.1659
510500.SH,南方中证500ETF,2016/12/23,6.621,6.628,6.565,6.574,-0.7099
510500.SH,南方中证500ETF,2016/12/26,6.574,6.58,6.487,6.577,0.0456
510500.SH,南方中证500ETF,2016/12/27,6.58,6.598,6.571,6.589,0.1825
510500.SH,南方中证500ETF,2016/12/28,6.578,6.589,6.543,6.559,-0.4553
510500.SH,南方中证500ETF,2016/12/29,6.535,6.58,6.535,6.555,-0.061
510500.SH,南方中证500ETF,2016/12/30,6.541,6.578,6.535,6.553,-0.0305
510500.SH,南方中证500ETF,2017/1/3,6.557,6.62,6.557,6.61,0.8698
510500.SH,南方中证500ETF,2017/1/4,6.612,6.7,6.59,6.691,1.2254
510500.SH,南方中证500ETF,2017/1/5,6.691,6.702,6.68,6.688,-0.0448
510500.SH,南方中证500ETF,2017/1/6,6.678,6.688,6.654,6.657,-0.4635
510500.SH,南方中证500ETF,2017/1/9,6.649,6.71,6.646,6.708,0.7661
510500.SH,南方中证500ETF,2017/1/10,6.709,6.715,6.675,6.683,-0.3727
510500.SH,南方中证500ETF,2017/1/11,6.69,6.698,6.62,6.63,-0.7931
510500.SH,南方中证500ETF,2017/1/12,6.627,6.636,6.545,6.549,-1.2217
510500.SH,南方中证500ETF,2017/1/13,6.55,6.568,6.467,6.477,-1.0994
